T_or_V_or_Te,label,Chamber_temp,voltage_mV,power_mean,power_SD,power_iqr,power_skew,power_kurtosis,x_mean,x_SD,x_IQR,x_skew,x_kurtosis,y_mean,y_SD,y_IQR,y_skew,y_kurtosis,z_mean,z_SD,z_IQR,z_skew,z_kurtosis,board_temp_mean,board_temp_SD,board_temp_iqr,board_temp_skew,board_temp_kurtosis
V,3,20,2100,0.0583085982045,0.0260831757883,0.0550066,0.4499358402148482,-1.5354560529736188,-0.229637419872,0.43545610057,0.747924804688,-1.1469853314252376,-0.6838707922590324,-0.121225210337,0.49475659949,0.008544921875,-1.1626753005119586,-0.6478642190177335,-0.982707331731,0.00584133443241,0.0078125,-0.6102844641992222,0.29923409071469687,nan,nan,nan,nan,nan
V,3,20,2100,0.0580357675062,0.0262506577707,0.05436752,0.4499725592136196,-1.5324144830925583,-0.221688429108,0.430626123096,0.00732421875,-1.1988339356646114,-0.5621728686416883,-0.0912623881074,0.475743316498,0.006591796875,-1.3343604585725397,-0.21909614269013034,-0.983084988411,0.00560556805072,0.0068359375,-0.696167423990083,0.42957150537257993,nan,nan,nan,nan,nan
T,3,22,2100,0.0582539389027,0.0259604708868,0.05500259,0.45454681290763105,-1.5302094557288455,-0.25728446048,0.413013513438,0.00634765625,-1.2561074549492706,-0.4213310756078421,-0.20735180105,0.444039116759,0.0068359375,-1.2229801524777582,-0.5036812045053471,-1.00086722726,0.0053521579774,0.00537109375,0.22080956322577094,1.450141834002971,nan,nan,nan,nan,nan
T,3,22,2100,0.0581554073566,0.0259438009833,0.05343957,0.46106436895705477,-1.5224211823699714,-0.268871444311,0.42005203177,0.018798828125,-1.178751162098762,-0.6096501644013621,-0.217096103766,0.449512341716,0.0087890625,-1.1627951722010772,-0.6473366010595107,-1.00088892228,0.00563869775076,0.00537109375,0.22549937188010208,1.2596654711211457,nan,nan,nan,nan,nan
T,3,22,2100,0.0580986254364,0.0260910394844,0.05405831,0.45490958509295926,-1.5357372307456012,-0.262104103069,0.416204484688,0.015625,-1.2236760664879887,-0.5016343795749343,-0.202255131346,0.441153076949,0.00732421875,-1.257174848638563,-0.41890555406079066,-1.00093514018,0.00594794147476,0.005859375,0.16811326200767196,0.6755432794935761,nan,nan,nan,nan,nan
T,3,22,2100,0.0580928264589,0.0261071071937,0.05452251,0.4510389652079375,-1.5395771693977836,-0.277184362856,0.424505542163,0.95703125,-1.1311005699270158,-0.719744360867872,-0.222966169446,0.452772485923,1.025390625,-1.131096810009666,-0.7200850584953353,-1.00036937338,0.00501074047557,0.00634765625,0.2635545414215601,1.0525552317470463,nan,nan,nan,nan,nan
T,3,22,2100,0.0583426645636,0.0260282699693,0.05573173,0.45207952597961854,-1.5379220555862456,-0.271764823718,0.421539530707,0.01806640625,-1.162788120562886,-0.6471494021741515,-0.19039463141,0.432832912079,0.0057373046875,-1.3305487202564903,-0.22899279535469175,-1.0003530649,0.0051379465844,0.0048828125,0.3697517769730023,1.3035391168136252,nan,nan,nan,nan,nan
T,3,22,2100,0.0581651965835,0.026016897366,0.0541008,0.45655163895880474,-1.522627227373871,-0.225284161555,0.432959769826,0.00927734375,-1.1754433695024404,-0.6177149832489603,-0.125366534731,0.497337371747,1.134765625,-1.142612486813676,-0.694019332481048,-0.982683500497,0.0053265650944,0.005859375,-0.8046723579683234,0.6844081431405438,nan,nan,nan,nan,nan
T,3,22,2100,0.0580551929676,0.0260869245868,0.0536199,0.4620375083814301,-1.520518948241306,-0.213476064254,0.426054415317,0.00732421875,-1.252156816707038,-0.43142635854802114,-0.131529516103,0.500907905459,1.13647460938,-1.1083820808487024,-0.7710738992212387,-0.982673489318,0.00520196625056,0.005859375,-0.7295471836956188,0.5401093725665636,nan,nan,nan,nan,nan
T,3,22,2100,0.0583356853367,0.0260548311806,0.05463432,0.4621134711266368,-1.5279666618314587,-0.211463245285,0.424588101434,0.007080078125,-1.265117682795798,-0.398748007599401,-0.106135609815,0.485848478412,0.00732421875,-1.2481840265160862,-0.4415847912509734,-0.982741568095,0.00590541995198,0.0078125,-0.6652248379144846,0.2688434380567042,nan,nan,nan,nan,nan
T,3,22,2100,0.0583490320698,0.0260139092013,0.05479449,0.461436388667943,-1.52804454893927,-0.219578560152,0.429970077435,0.0087890625,-1.2117603710297986,-0.5309330429559398,-0.100413900583,0.481720319111,0.0072021484375,-1.2794106614493295,-0.36272996001104607,-0.98328458954,0.00608448678904,0.0078125,-0.473116460071679,-0.027545154075676592,nan,nan,nan,nan,nan
T,3,22,2100,0.0582921102743,0.0260920923745,0.05406722,0.46241743123854545,-1.5313770249760774,-0.229447230659,0.435389677367,0.505615234375,-1.1509409411774287,-0.6746511466935314,-0.118166560102,0.493014479179,0.008056640625,-1.1826397669718556,-0.6008986992389138,-0.982567984735,0.00568861013816,0.007568359375,-0.5572099135920072,0.16688188284092442,nan,nan,nan,nan,nan
Te,3,24,2100,0.0582365891022,0.0259765459888,0.05439855,0.45784936297698087,-1.5316311754436964,-0.252175299245,0.409552984973,0.00830078125,-1.2914372620278503,-0.33122405109683806,-0.209913239075,0.445738711018,0.0068359375,-1.2071795216129468,-0.5421880161387387,-1.00120501285,0.00550375550068,0.00537109375,0.05544580539599523,1.3642897924575452,nan,nan,nan,nan,nan
Te,3,24,2100,0.0582180083292,0.0259887770748,0.05409875,0.4550725309387997,-1.5352430512500619,-0.253670226582,0.411628135152,0.0087890625,-1.2820983990323997,-0.3552095802617927,-0.22706202046,0.455755760236,1.0283203125,-1.1045376665503872,-0.779391565195092,-1.0010839594,0.00515100063646,0.0048828125,0.423092085891737,1.746018694120881,nan,nan,nan,nan,nan
Te,3,24,2100,0.0582622981047,0.0259036897806,0.05523313,0.4588542008664564,-1.5258585725799376,-0.270131636639,0.420786841383,0.017578125,-1.1707214248331723,-0.6285117446456825,-0.197101203763,0.437087654021,0.00634765625,-1.2861053184835847,-0.34530166490295056,-1.00096410635,0.00556965182004,0.005859375,0.1156321082441539,0.9146228628253357,nan,nan,nan,nan,nan
Te,3,24,2100,0.0582352689776,0.0259296187064,0.05375286,0.4589097770690003,-1.5269355294193427,-0.262922014509,0.416643146213,0.0155029296875,-1.2190366488555717,-0.5129468033120164,-0.210805464764,0.44636169705,0.0064697265625,-1.2028035670963682,-0.5526430890355485,-1.00098279058,0.00491737658303,0.00537109375,0.052175737824011324,1.563856474586082,nan,nan,nan,nan,nan
Te,3,24,2100,0.0582311218454,0.0259391551647,0.05426287,0.45801304067819354,-1.528432789544978,-0.258202125959,0.414216737269,0.005859375,-1.248286965175833,-0.4409034705256154,-0.200914621963,0.440127002202,0.0068359375,-1.265041566075096,-0.3991090502876653,-1.00057319973,0.00569483366447,0.005859375,0.44411464281015606,0.7676703992549423,nan,nan,nan,nan,nan
Te,3,24,2100,0.0582118015711,0.0259947791305,0.05372151,0.4623309520828584,-1.5239161631627731,-0.218463071843,0.429712268019,0.0078125,-1.219749645498772,-0.5115556646877919,-0.0994659109214,0.482086181076,0.0068359375,-1.2874287408063538,-0.34210863107203204,-0.983233579655,0.00567682204098,0.0068359375,-0.79941727790559,0.5637593994308236,nan,nan,nan,nan,nan
Te,3,24,2100,0.058376488005,0.0260543711179,0.0548191,0.4528681705271667,-1.5338542772621027,-0.204088746719,0.420684710374,0.00732421875,-1.3123039880285507,-0.2771829656845548,-0.10721425935,0.486720309335,0.0068359375,-1.242126811647298,-0.45673197127474774,-0.983459953248,0.00584836191541,0.0078125,-0.49663307078551266,0.16620925395940622,nan,nan,nan,nan,nan
Te,3,24,2100,0.0583855463591,0.0260498866308,0.05402277,0.45176898368934637,-1.5357921028320127,-0.233492863391,0.438219505129,0.99560546875,-1.1277469282245411,-0.7274930334783498,-0.107867913088,0.486925960991,0.00732421875,-1.2393797427887234,-0.4635190070184083,-0.983641956902,0.00600602500004,0.0078125,-0.5762026720374032,-0.05727397062799788,nan,nan,nan,nan,nan
Te,3,24,2100,0.0583180413716,0.0260559938745,0.05466467,0.4520522943986229,-1.5355677708795306,-0.217632852667,0.429191615062,0.0078125,-1.2236923547775416,-0.5019339653500015,-0.11920589653,0.4939174658,0.00830078125,-1.174753396293845,-0.619521107766726,-0.983152414042,0.00578565039087,0.0078125,-0.42740031231661085,0.11385778270564684,nan,nan,nan,nan,nan
Te,3,24,2100,0.0581452410723,0.0259749204786,0.05342366,0.46191360180196994,-1.5194500911436035,-0.226604959239,0.434000843185,0.010009765625,-1.1667294706310718,-0.6381510560887009,-0.10912523977,0.487869413828,0.0078125,-1.231501926424377,-0.482986938554276,-0.983206122123,0.00578224007892,0.00732421875,-0.5490373724808636,0.2640973965151443,nan,nan,nan,nan,nan
T,3,30,2100,0.0585964322693,0.0258104577371,0.05418034,0.4501991779273601,-1.5372740410272467,-0.250529810325,0.40925315961,0.008056640625,-1.304790273821053,-0.29662135658961564,-0.189152353818,0.432922627441,0.00537109375,-1.3404449360615134,-0.20263473186443592,-1.00143464079,0.00534048986773,0.0048828125,0.38952957259026083,1.339025966323593,nan,nan,nan,nan,nan
T,3,30,2100,0.0587777984539,0.0258178577376,0.05519238,0.4371156369085273,-1.5500125286244537,-0.272631900696,0.422843327572,0.01806640625,-1.158943090641159,-0.6560423965672717,-0.193042056946,0.435684111357,0.005859375,-1.314075886190309,-0.2725567671405651,-1.00124595905,0.00531500479954,0.00634765625,0.6622838686795236,1.268731005115776,nan,nan,nan,nan,nan
T,3,30,2100,0.0586527870324,0.0257770601927,0.05404324,0.4462754079536899,-1.5383877578210283,-0.257504312094,0.413859111915,0.01611328125,-1.2581154479420544,-0.4162737668931489,-0.204676085633,0.442977972204,0.00634765625,-1.241286497517214,-0.4585609873300758,-1.0015625,0.00535114497524,0.005859375,0.711748095758751,1.5686620452936655,nan,nan,nan,nan,nan
T,3,30,2100,0.0586228645387,0.0257319579602,0.05443161,0.4498567652036668,-1.5338734606218722,-0.260760919517,0.415133670019,0.01220703125,-1.2316400760548294,-0.482150749951765,-0.219436840633,0.451748817386,0.5185546875,-1.1509035900358313,-0.6748954741816,-1.00196686181,0.00509838543893,0.0048828125,0.38997084405500587,1.8151041067182119,nan,nan,nan,nan,nan
T,3,30,2100,0.0585755890773,0.0257908512784,0.05348829,0.44885070709990293,-1.536933363225019,-0.241666329339,0.40364488768,0.0078125,-1.3687503152355074,-0.1255501441233151,-0.212360599498,0.447771451555,0.0076904296875,-1.1952017042167318,-0.5710432429872774,-1.00200245912,0.00482510858112,0.0048828125,0.4022230919741928,1.9829225800231667,nan,nan,nan,nan,nan
T,3,30,2100,0.0573015597756,0.0258220346823,0.05419934,0.4552685217637694,-1.5332228987388559,-0.171318936777,0.449705195095,0.013671875,-1.2570746523583376,-0.41867112660562444,-0.115443997028,0.460789134781,0.0078125,-1.3624704233724259,-0.14298020485252172,-0.986664524422,0.00654477276393,0.01025390625,-0.3712232256035293,0.1360070219393621,nan,nan,nan,nan,nan
T,3,30,2100,0.0572107235162,0.0258788056928,0.05388697,0.45746650230870173,-1.5341300426676927,-0.187280336199,0.45873168424,0.01513671875,-1.1588219811409395,-0.6561973581039227,-0.1526788942,0.483720421262,1.09912109375,-1.1430056641359747,-0.6928631876391447,-0.986710967625,0.00630429283778,0.00830078125,-0.0992048824822177,-0.4067091847495341,nan,nan,nan,nan,nan
T,3,30,2100,0.0571339334663,0.0258099292251,0.05391485,0.4635667530571555,-1.5227155990168364,-0.180327186289,0.454262879786,0.014892578125,-1.1992916589433256,-0.5606570254189092,-0.136848705992,0.474780352187,0.010009765625,-1.232386108545571,-0.48049478272025103,-0.986343265504,0.00663524701137,0.00927734375,-0.06772832293293032,-0.5050160120573692,nan,nan,nan,nan,nan
T,3,30,2100,0.0571317366085,0.0258250766021,0.05358141,0.46349333723550173,-1.5219103530909228,-0.172380945171,0.450369945562,0.009521484375,-1.2491972998015743,-0.4384463163503156,-0.131082697432,0.471136394533,0.0087890625,-1.2662217162472262,-0.39600127359660897,-0.987015756218,0.00640853262919,0.009765625,-0.0893319550128458,-0.5873844349269013,nan,nan,nan,nan,nan
T,3,30,2100,0.0571216782045,0.0257893263143,0.05383109,0.4628007583012205,-1.5192148483067547,-0.182897450973,0.456649129373,0.01513671875,-1.1865191522194984,-0.5912713585052645,-0.127560985332,0.468744878994,0.00927734375,-1.2860034583271371,-0.34552793776809976,-0.985923299984,0.00624465852655,0.00830078125,-0.21310516270413646,-0.22438851035377594,nan,nan,nan,nan,nan
